,mean_residual,l2_relative_error,mse,method,ratio,seed,n_iterations,num_domain,num_boundary,num_initial,n_candidate_points,hard_constrained,model_version,influence_sign
678,0.010878038999999999,0.15867922062762702,0.00950285689660414,RAR,0.03,1,50000,2540,80,160,10000,False,train,neg
679,0.010980071000000001,0.15799561639569973,0.009421154956368813,RAR,0.03,1,50000,2540,80,160,10000,False,test,neg
680,0.010980071000000001,0.15799561639569973,0.009421154956368813,RAR,0.03,1,50000,2540,80,160,10000,False,10k,neg
681,0.037737302,0.06899548566637366,0.001796616665580736,RAR,0.08,0,10000,2540,80,160,10000,True,train,abs
682,0.037737302,0.06899548566637366,0.001796616665580736,RAR,0.08,0,10000,2540,80,160,10000,True,test,abs
683,0.037737302,0.06899548566637366,0.001796616665580736,RAR,0.08,0,10000,2540,80,160,10000,True,10k,abs
684,0.01308691,0.10523661168436177,0.004179725733663622,RAR,0.05,0,50000,2540,80,160,10000,False,train,pos
685,0.01308691,0.10523661168436177,0.004179725733663622,RAR,0.05,0,50000,2540,80,160,10000,False,test,pos
686,0.01306246,0.1313373517283126,0.006510143802403423,RAR,0.05,0,50000,2540,80,160,10000,False,10k,pos
687,0.0133709395,0.0758893338977991,0.0021735796214986114,IF,0.02,0,50000,2540,80,160,10000,False,train,neg
688,0.013845953999999999,0.03755502460537425,0.0005322922874160898,IF,0.02,0,50000,2540,80,160,10000,False,test,neg
689,0.014846235,0.08064663483456679,0.002454633020503145,IF,0.02,0,50000,2540,80,160,10000,False,10k,neg
690,0.029661926,0.03140885355267015,0.00037232160753449385,random,0.02,0,10000,2540,80,160,10000,True,train,abs
691,0.04517162,0.05530397904100984,0.0011543216213670735,random,0.02,0,10000,2540,80,160,10000,True,test,abs
692,0.029193102999999998,0.031311672584055365,0.0003700211989051148,random,0.02,0,10000,2540,80,160,10000,True,10k,abs
693,0.012122661000000002,0.026079089148558842,0.0002566840657689668,RAR,0.0,0,50000,2540,80,160,10000,False,train,neg
694,0.015073703,0.02626666695500061,0.000260389823318262,RAR,0.0,0,50000,2540,80,160,10000,False,test,neg
695,0.012122661000000002,0.026079089148558842,0.0002566840657689668,RAR,0.0,0,50000,2540,80,160,10000,False,10k,neg
696,0.012876953,0.040701342899703015,0.0006252181096081588,IF,0.03,0,50000,2540,80,160,10000,False,train,abs
697,0.012876953,0.040701342899703015,0.0006252181096081588,IF,0.03,0,50000,2540,80,160,10000,False,test,abs
698,0.012876953,0.040701342899703015,0.0006252181096081588,IF,0.03,0,50000,2540,80,160,10000,False,10k,abs
699,0.015903132,0.09003981378768007,0.003059731010831149,IF,0.07,0,10000,2540,80,160,10000,False,train,pos
700,0.015903132,0.09003981378768007,0.003059731010831149,IF,0.07,0,10000,2540,80,160,10000,False,test,pos
701,0.015903132,0.09003981378768007,0.003059731010831149,IF,0.07,0,10000,2540,80,160,10000,False,10k,pos
702,0.013029852,0.06228955393047912,0.0014643487251555405,IF,0.01,0,50000,2540,80,160,10000,False,train,abs
703,0.013029852,0.06228955393047912,0.0014643487251555405,IF,0.01,0,50000,2540,80,160,10000,False,test,abs
704,0.013029852,0.06228955393047912,0.0014643487251555405,IF,0.01,0,50000,2540,80,160,10000,False,10k,abs
705,0.011880335,0.028228511972679705,0.0003007392019039244,random,0.04,0,50000,2540,80,160,10000,False,train,neg
706,0.015073703,0.02626666695500061,0.000260389823318262,random,0.04,0,50000,2540,80,160,10000,False,test,neg
707,0.011880335,0.028228511972679705,0.0003007392019039244,random,0.04,0,50000,2540,80,160,10000,False,10k,neg
708,0.01308691,0.10523661168436177,0.004179725733663622,RAR,0.05,0,50000,2540,80,160,10000,False,train,neg
709,0.01308691,0.10523661168436177,0.004179725733663622,RAR,0.05,0,50000,2540,80,160,10000,False,test,neg
710,0.01306246,0.1313373517283126,0.006510143802403423,RAR,0.05,0,50000,2540,80,160,10000,False,10k,neg
711,0.012122661000000002,0.026079089148558842,0.0002566840657689668,RAR,0.0,0,50000,2540,80,160,10000,False,train,pos
712,0.015073703,0.02626666695500061,0.000260389823318262,RAR,0.0,0,50000,2540,80,160,10000,False,test,pos
713,0.012122661000000002,0.026079089148558842,0.0002566840657689668,RAR,0.0,0,50000,2540,80,160,10000,False,10k,pos
714,0.027339118,0.04226945527845199,0.0006743220702552656,RAR,0.01,0,50000,2540,80,160,10000,True,train,neg
715,0.028178573,0.042090620569072194,0.000668628261883159,RAR,0.01,0,50000,2540,80,160,10000,True,test,neg
716,0.02812052,0.04233179412642108,0.0006763125126850122,RAR,0.01,0,50000,2540,80,160,10000,True,10k,neg
717,0.03239948,0.030778042817705412,0.0003575164841941862,RAR,0.07,1,10000,2540,80,160,10000,True,train,abs
718,0.03239948,0.030778042817705412,0.0003575164841941862,RAR,0.07,1,10000,2540,80,160,10000,True,test,abs
719,0.03239948,0.030778042817705412,0.0003575164841941862,RAR,0.07,1,10000,2540,80,160,10000,True,10k,abs
720,0.010843778,0.1580753731289423,0.009430669020298346,RAR,0.02,1,50000,2540,80,160,10000,False,train,abs
721,0.010843778,0.1580753731289423,0.009430669020298346,RAR,0.02,1,50000,2540,80,160,10000,False,test,abs
722,0.010843778,0.1580753731289423,0.009430669020298346,RAR,0.02,1,50000,2540,80,160,10000,False,10k,abs
723,0.011976668000000001,0.029645618385329617,0.00033169207829065084,random,0.03,0,50000,2540,80,160,10000,False,train,neg
724,0.015073703,0.02626666695500061,0.000260389823318262,random,0.03,0,50000,2540,80,160,10000,False,test,neg
725,0.011976668000000001,0.029645618385329617,0.00033169207829065084,random,0.03,0,50000,2540,80,160,10000,False,10k,neg
726,0.02723204,0.023905429382624417,0.0002156786564170626,random,0.02,1,10000,2540,80,160,10000,True,train,pos
727,0.031495653,0.02713144369527693,0.0002778176793144021,random,0.02,1,10000,2540,80,160,10000,True,test,pos
728,0.02723204,0.023905429382624417,0.0002156786564170626,random,0.02,1,10000,2540,80,160,10000,True,10k,pos
729,0.02840128,0.030418757549539505,0.000349218316674662,random,0.08,0,10000,2540,80,160,10000,True,train,neg
730,0.030061634,0.03130779446485809,0.00036992954634675165,random,0.08,0,10000,2540,80,160,10000,True,test,neg
731,0.02840128,0.030418757549539505,0.000349218316674662,random,0.08,0,10000,2540,80,160,10000,True,10k,neg
732,0.01463714,0.02466680465503961,0.00022963594051822442,random,0.07,0,10000,2540,80,160,10000,False,train,pos
733,0.015320519,0.027066372566026318,0.0002764866604714664,random,0.07,0,10000,2540,80,160,10000,False,test,pos
734,0.01463714,0.02466680465503961,0.00022963594051822442,random,0.07,0,10000,2540,80,160,10000,False,10k,pos
735,0.011208151999999999,0.0991631623547099,0.0037112038337294064,random,0.04,1,50000,2540,80,160,10000,False,train,abs
736,0.011750944,0.10838190281966774,0.0044333050423035186,random,0.04,1,50000,2540,80,160,10000,False,test,abs
737,0.011208151999999999,0.0991631623547099,0.0037112038337294064,random,0.04,1,50000,2540,80,160,10000,False,10k,abs
738,0.012561518999999998,0.021186254297283116,0.00016940352125534975,random,0.07,0,50000,2540,80,160,10000,False,train,pos
739,0.015073703,0.02626666695500061,0.000260389823318262,random,0.07,0,50000,2540,80,160,10000,False,test,pos
740,0.016318882,0.02080654430765744,0.00016338567741427557,random,0.07,0,50000,2540,80,160,10000,False,10k,pos
741,0.017823108,0.1979833804141363,0.014793520650456232,RAR,0.01,1,10000,2540,80,160,10000,False,train,pos
742,0.017823108,0.1979833804141363,0.014793520650456232,RAR,0.01,1,10000,2540,80,160,10000,False,test,pos
743,0.017823108,0.1979833804141363,0.014793520650456232,RAR,0.01,1,10000,2540,80,160,10000,False,10k,pos
744,0.014556488000000001,0.028436201133887996,0.0003051808137064689,random,0.01,0,10000,2540,80,160,10000,False,train,pos
745,0.015140592,0.02659540018484308,0.0002669482825092,random,0.01,0,10000,2540,80,160,10000,False,test,pos
746,0.014556488000000001,0.028436201133887996,0.0003051808137064689,random,0.01,0,10000,2540,80,160,10000,False,10k,pos
747,0.012945962,0.037264023223875786,0.0005240751358143402,IF,0.05,0,50000,2540,80,160,10000,False,train,abs
748,0.012945962,0.037264023223875786,0.0005240751358143402,IF,0.05,0,50000,2540,80,160,10000,False,test,abs
749,0.012945962,0.037264023223875786,0.0005240751358143402,IF,0.05,0,50000,2540,80,160,10000,False,10k,abs
750,0.011252703999999999,0.09964842072069116,0.0037476145134757843,random,0.03,1,50000,2540,80,160,10000,False,train,abs
751,0.011745743000000001,0.1084275687289019,0.004437041709606703,random,0.03,1,50000,2540,80,160,10000,False,test,abs
752,0.011146762,0.10003700550084764,0.0037768995808747647,random,0.03,1,50000,2540,80,160,10000,False,10k,abs
753,0.015589766000000001,0.0607177931853096,0.0013913808731111704,IF,0.01,0,10000,2540,80,160,10000,False,train,abs
754,0.015589766000000001,0.0607177931853096,0.0013913808731111704,IF,0.01,0,10000,2540,80,160,10000,False,test,abs
755,0.015589766000000001,0.0607177931853096,0.0013913808731111704,IF,0.01,0,10000,2540,80,160,10000,False,10k,abs
756,0.012663403,0.049887263906454905,0.0009392764698477543,IF,0.02,0,50000,2540,80,160,10000,False,train,pos
757,0.015073703,0.02626666695500061,0.000260389823318262,IF,0.02,0,50000,2540,80,160,10000,False,test,pos
758,0.012663403,0.049887263906454905,0.0009392764698477543,IF,0.02,0,50000,2540,80,160,10000,False,10k,pos
759,0.015563416000000002,0.08999990720843515,0.0030570194028397427,IF,0.05,0,10000,2540,80,160,10000,False,train,pos
760,0.015563416000000002,0.08999990720843515,0.0030570194028397427,IF,0.05,0,10000,2540,80,160,10000,False,test,pos
761,0.015563416000000002,0.08999990720843515,0.0030570194028397427,IF,0.05,0,10000,2540,80,160,10000,False,10k,pos
762,0.037737302,0.06899548566637366,0.001796616665580736,RAR,0.08,0,10000,2540,80,160,10000,True,train,pos
763,0.037737302,0.06899548566637366,0.001796616665580736,RAR,0.08,0,10000,2540,80,160,10000,True,test,pos
764,0.037737302,0.06899548566637366,0.001796616665580736,RAR,0.08,0,10000,2540,80,160,10000,True,10k,pos
765,0.010635618999999999,0.1582216867407286,0.00944813504049094,RAR,0.08,1,50000,2540,80,160,10000,False,train,neg
766,0.010995137,0.16111863993717435,0.009797282845269692,RAR,0.08,1,50000,2540,80,160,10000,False,test,neg
767,0.010577085,0.15821960799708404,0.009447886779686056,RAR,0.08,1,50000,2540,80,160,10000,False,10k,neg
768,0.013216633,0.07539711146697334,0.0021454751455590605,IF,0.03,0,50000,2540,80,160,10000,False,train,neg
769,0.013886124,0.04379718063821949,0.0007239463467250209,IF,0.03,0,50000,2540,80,160,10000,False,test,neg
770,0.013216633,0.07539711146697334,0.0021454751455590605,IF,0.03,0,50000,2540,80,160,10000,False,10k,neg
771,0.014556488000000001,0.028436201133887996,0.0003051808137064689,random,0.01,0,10000,2540,80,160,10000,False,train,neg
772,0.015140592,0.02659540018484308,0.0002669482825092,random,0.01,0,10000,2540,80,160,10000,False,test,neg
773,0.014556488000000001,0.028436201133887996,0.0003051808137064689,random,0.01,0,10000,2540,80,160,10000,False,10k,neg
774,0.012122661000000002,0.026079089148558842,0.0002566840657689668,random,0.0,0,50000,2540,80,160,10000,False,train,abs
775,0.015073703,0.02626666695500061,0.000260389823318262,random,0.0,0,50000,2540,80,160,10000,False,test,abs
776,0.012122661000000002,0.026079089148558842,0.0002566840657689668,random,0.0,0,50000,2540,80,160,10000,False,10k,abs
777,0.014556488000000001,0.028436201133887996,0.0003051808137064689,random,0.01,0,10000,2540,80,160,10000,False,train,abs
778,0.015140592,0.02659540018484308,0.0002669482825092,random,0.01,0,10000,2540,80,160,10000,False,test,abs
779,0.014556488000000001,0.028436201133887996,0.0003051808137064689,random,0.01,0,10000,2540,80,160,10000,False,10k,abs
780,0.015826184,0.06941503903065749,0.0018185331249552913,RAR,0.09,0,10000,2540,80,160,10000,False,train,pos
781,0.015826184,0.06941503903065749,0.0018185331249552913,RAR,0.09,0,10000,2540,80,160,10000,False,test,pos
782,0.015826184,0.06941503903065749,0.0018185331249552913,RAR,0.09,0,10000,2540,80,160,10000,False,10k,pos
783,0.012624076000000001,0.04978551782558127,0.0009354490302945491,IF,0.04,0,50000,2540,80,160,10000,False,train,pos
784,0.015073703,0.02626666695500061,0.000260389823318262,IF,0.04,0,50000,2540,80,160,10000,False,test,pos
785,0.012624076000000001,0.04978551782558127,0.0009354490302945491,IF,0.04,0,50000,2540,80,160,10000,False,10k,pos
786,0.01945526,0.14123575928656545,0.007528412549228795,IF,0.08,1,10000,2540,80,160,10000,False,train,neg
787,0.01945526,0.14123575928656545,0.007528412549228795,IF,0.08,1,10000,2540,80,160,10000,False,test,neg
788,0.01945526,0.14123575928656545,0.007528412549228795,IF,0.08,1,10000,2540,80,160,10000,False,10k,neg
789,0.012519454,0.020943435414225813,0.0001655426547155867,random,0.1,0,50000,2540,80,160,10000,False,train,neg
790,0.015073703,0.02626666695500061,0.000260389823318262,random,0.1,0,50000,2540,80,160,10000,False,test,neg
791,0.0128396405,0.017304931068795052,0.00011301961387912993,random,0.1,0,50000,2540,80,160,10000,False,10k,neg
792,0.019572502,0.19371616412747333,0.014162691441076469,RAR,0.05,1,10000,2540,80,160,10000,False,train,pos
793,0.019572502,0.19371616412747333,0.014162691441076469,RAR,0.05,1,10000,2540,80,160,10000,False,test,pos
794,0.019572502,0.19371616412747333,0.014162691441076469,RAR,0.05,1,10000,2540,80,160,10000,False,10k,pos
795,0.011333831,0.09953677481378327,0.003739221577039493,random,0.02,1,50000,2540,80,160,10000,False,train,abs
796,0.011760695,0.10858444367420393,0.004449890180160439,random,0.02,1,50000,2540,80,160,10000,False,test,abs
797,0.012641208000000001,0.10031354051070564,0.0037978096141444507,random,0.02,1,50000,2540,80,160,10000,False,10k,abs
798,0.012561518999999998,0.021186254297283116,0.00016940352125534975,random,0.07,0,50000,2540,80,160,10000,False,train,abs
799,0.015073703,0.02626666695500061,0.000260389823318262,random,0.07,0,50000,2540,80,160,10000,False,test,abs
800,0.016318882,0.02080654430765744,0.00016338567741427557,random,0.07,0,50000,2540,80,160,10000,False,10k,abs
801,0.031920243,0.03322860726012384,0.000416714247452438,RAR,0.1,1,10000,2540,80,160,10000,True,train,pos
802,0.031920243,0.03322860726012384,0.000416714247452438,RAR,0.1,1,10000,2540,80,160,10000,True,test,pos
803,0.031920243,0.03322860726012384,0.000416714247452438,RAR,0.1,1,10000,2540,80,160,10000,True,10k,pos
804,0.015286544,0.09595238082228327,0.003474766150341991,IF,0.07,0,10000,2540,80,160,10000,False,train,neg
805,0.015505586000000002,0.09880376917243301,0.0036843518387266157,IF,0.07,0,10000,2540,80,160,10000,False,test,neg
806,0.015286544,0.09595238082228327,0.003474766150341991,IF,0.07,0,10000,2540,80,160,10000,False,10k,neg
807,0.012756083999999999,0.0359480146506495,0.00048771250588288035,IF,0.02,0,50000,2540,80,160,10000,False,train,abs
808,0.013011855,0.049775981514867486,0.0009350906980475166,IF,0.02,0,50000,2540,80,160,10000,False,test,abs
809,0.012756083999999999,0.0359480146506495,0.00048771250588288035,IF,0.02,0,50000,2540,80,160,10000,False,10k,abs
810,0.010706063,0.15786053835807082,0.009405052647290885,RAR,0.04,1,50000,2540,80,160,10000,False,train,abs
811,0.010706063,0.15786053835807082,0.009405052647290885,RAR,0.04,1,50000,2540,80,160,10000,False,test,abs
812,0.010706063,0.15786053835807082,0.009405052647290885,RAR,0.04,1,50000,2540,80,160,10000,False,10k,abs
813,0.015055893999999998,0.022638606647513274,0.00019342538008765726,RAR,0.01,1,50000,2540,80,160,10000,True,train,neg
814,0.015321895,0.025846758058345062,0.0002521309887869565,RAR,0.01,1,50000,2540,80,160,10000,True,test,neg
815,0.016459616,0.02386046595541624,0.00021486808478360668,RAR,0.01,1,50000,2540,80,160,10000,True,10k,neg
816,0.015826184,0.06941503903065749,0.0018185331249552913,RAR,0.09,0,10000,2540,80,160,10000,False,train,abs
817,0.015826184,0.06941503903065749,0.0018185331249552913,RAR,0.09,0,10000,2540,80,160,10000,False,test,abs
818,0.015826184,0.06941503903065749,0.0018185331249552913,RAR,0.09,0,10000,2540,80,160,10000,False,10k,abs
819,0.037737302,0.06899548566637366,0.001796616665580736,RAR,0.08,0,10000,2540,80,160,10000,True,train,neg
820,0.037737302,0.06899548566637366,0.001796616665580736,RAR,0.08,0,10000,2540,80,160,10000,True,test,neg
821,0.037737302,0.06899548566637366,0.001796616665580736,RAR,0.08,0,10000,2540,80,160,10000,True,10k,neg
822,0.013308755,0.0413021922926253,0.0006438137985905004,RAR,0.08,0,50000,2540,80,160,10000,False,train,neg
823,0.013308755,0.0413021922926253,0.0006438137985905004,RAR,0.08,0,50000,2540,80,160,10000,False,test,neg
824,0.013308755,0.0413021922926253,0.0006438137985905004,RAR,0.08,0,50000,2540,80,160,10000,False,10k,neg
825,0.02840128,0.030418757549539505,0.000349218316674662,random,0.08,0,10000,2540,80,160,10000,True,train,abs
826,0.030061634,0.03130779446485809,0.00036992954634675165,random,0.08,0,10000,2540,80,160,10000,True,test,abs
827,0.02840128,0.030418757549539505,0.000349218316674662,random,0.08,0,10000,2540,80,160,10000,True,10k,abs
828,0.014414179,0.026525701908461843,0.0002655509389844093,random,0.05,0,10000,2540,80,160,10000,False,train,neg
829,0.015247120500000001,0.02696482949172528,0.0002744159994451805,random,0.05,0,10000,2540,80,160,10000,False,test,neg
830,0.014414179,0.026525701908461843,0.0002655509389844093,random,0.05,0,10000,2540,80,160,10000,False,10k,neg
831,0.012974266000000002,0.09395125001807278,0.0033313418244309977,RAR,0.07,0,50000,2540,80,160,10000,False,train,pos
832,0.012974266000000002,0.09395125001807278,0.0033313418244309977,RAR,0.07,0,50000,2540,80,160,10000,False,test,pos
833,0.012974266000000002,0.09395125001807278,0.0033313418244309977,RAR,0.07,0,50000,2540,80,160,10000,False,10k,pos
834,0.015290383999999999,0.10293740651127996,0.003999083903406493,RAR,0.01,0,10000,2540,80,160,10000,False,train,neg
835,0.015290383999999999,0.10293740651127996,0.003999083903406493,RAR,0.01,0,10000,2540,80,160,10000,False,test,neg
836,0.015290383999999999,0.10293740651127996,0.003999083903406493,RAR,0.01,0,10000,2540,80,160,10000,False,10k,neg
837,0.015501696,0.08865846077987659,0.002966568945340437,IF,0.03,0,10000,2540,80,160,10000,False,train,pos
838,0.015501696,0.08865846077987659,0.002966568945340437,IF,0.03,0,10000,2540,80,160,10000,False,test,pos
839,0.015501696,0.08865846077987659,0.002966568945340437,IF,0.03,0,10000,2540,80,160,10000,False,10k,pos
840,0.010706063,0.15786053835807082,0.009405052647290885,RAR,0.04,1,50000,2540,80,160,10000,False,train,pos
841,0.010706063,0.15786053835807082,0.009405052647290885,RAR,0.04,1,50000,2540,80,160,10000,False,test,pos
